disc_year,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_insol,pl_eqt,pl_ratror,st_teff,sy_dist
2014,1,0,0,1,0,0,0,0,0,0,16.23846777,0.1257,2.27,,0,51.06,682,0.02303,5763,122.881
2014,1,0,0,1,0,0,0,0,0,0,16.23846777,,2.55,,,,,0.02303,5825,122.881
2014,1,0,0,1,0,0,0,0,0,0,,,2.627,,,57.52,,,5751,122.881
2014,1,0,0,1,0,0,0,0,0,0,16.23846777,0.1257,2.27,,0,51.06,682,0.02303,5763,122.881
2014,1,0,0,1,0,0,0,0,0,0,16.23846777,0.1257,2.27,,0,51.06,682,0.02303,5763,122.881
2014,1,0,0,1,0,0,0,0,0,0,16.23845931,,,,,,,,5740,122.881
2014,1,0,0,1,0,0,0,0,0,0,16.238465,0.125,2.65,,0,,716,0.02385,5692,122.881
2014,1,0,0,1,0,0,0,0,0,0,16.2385,,2.67,8.46,,,,0.02397,5690,122.881
2016,0,0,0,1,0,0,0,0,0,0,3.12686239,,,,,,,,4508.31,284.916
2016,0,0,0,1,0,0,0,0,0,0,3.12686223,0.0414,5.46,,0,886.72,1392,0.02858,4854,284.916
2016,0,0,0,1,0,0,0,0,0,0,3.12686223,0.0414,5.46,,0,886.72,1392,0.02858,4854,284.916
2016,0,0,0,1,0,0,0,0,0,0,3.12686223,0.0414,5.46,,0,886.72,1392,0.02858,4854,284.916
2016,0,0,0,1,0,0,0,0,0,0,3.1268651,0.037,1.8,,0,,879,0.0249,4735,284.916
2016,0,0,0,1,0,0,0,0,0,0,3.12686312,,,,,,,,4508.31,284.916
2016,0,0,0,1,0,0,0,0,0,0,3.12686119,,,,,,,,4508.31,284.916
2016,0,0,0,1,0,0,0,0,0,0,3.12686223,,2.29,,,,,0.02858,4755,284.916
2016,0,0,0,1,0,0,0,0,0,0,3.12686119,0.0414,5.12,,0,886.72,1391,0.02679,4854,284.916
2016,0,0,0,1,0,0,0,0,0,0,,,2.016,,,129.22,,,4773,284.916
2016,0,0,0,1,0,0,0,0,0,0,16.87727414,0.128,3.19,,0,75.52,752,0.02622,5780,574.314
2016,0,0,0,1,0,0,0,0,0,0,,,2.492,,,40.4,,,5560,574.314
2016,0,0,0,1,0,0,0,0,0,0,16.877342,0.125,3.5,,0,,747,0.0289,5723,574.314
2016,0,0,0,1,0,0,0,0,0,0,16.87723335,,,,,,,,5553,574.314
2016,0,0,0,1,0,0,0,0,0,0,16.87727414,0.128,3.19,,0,75.52,752,0.02622,5780,574.314
2016,0,0,0,1,0,0,0,0,0,0,16.87727414,,2.55,,,,,0.02622,5582,574.314
2016,0,0,0,1,0,0,0,0,0,0,16.87727414,0.128,3.19,,0,75.52,752,0.02622,5780,574.314
2016,0,0,0,1,0,0,0,0,0,0,16.87725775,0.1245,2.54,,0,40.09,642,0.02672,5497,574.314
2016,0,0,0,1,0,0,0,0,0,0,16.87725775,,,,,,,,5553,574.314
2016,0,0,0,1,0,0,0,0,0,0,16.87728598,,,,,,,,5553,574.314
2016,0,0,0,1,0,0,0,0,0,0,12.05707239,0.0933,1.59,,0,42.6,652,0.02092,5408,411.486
2016,0,0,0,1,0,0,0,0,0,0,12.05707387,,,,,,,,5443.81,411.486
2016,0,0,0,1,0,0,0,0,0,0,,,1.903,,,53.82,,,5450,411.486
2016,0,0,0,1,0,0,0,0,0,0,12.05705659,0.0984,1.96,,0,53.26,689,0.02149,5365,411.486
2016,0,0,0,1,0,0,0,0,0,0,12.057086,0.099,1.98,,0,,683,0.023,5486,411.486
2016,0,0,0,1,0,0,0,0,0,0,12.05707239,0.0933,1.59,,0,42.6,652,0.02092,5408,411.486
2016,0,0,0,1,0,0,0,0,0,0,12.05707239,0.0933,1.59,,0,42.6,652,0.02092,5408,411.486
2016,0,0,0,1,0,0,0,0,0,0,12.05706738,,,,,,,,5443.81,411.486
2016,0,0,0,1,0,0,0,0,0,0,12.05705659,,,,,,,,5443.81,411.486
2016,0,0,0,1,0,0,0,0,0,0,12.05707239,,1.97,,,,,0.02092,5478,411.486
2016,0,0,0,1,0,0,0,0,0,0,9.976834,0.085,3.5,,0,,807,0.03367,5488,771.494
2016,0,0,0,1,0,0,0,0,0,0,9.97683705,0.0849,2.89,,0,97.85,802,0.02847,5500,771.494
2016,0,0,0,1,0,0,0,0,0,0,9.97683705,0.0849,2.89,,0,97.85,802,0.02847,5500,771.494
2016,0,0,0,1,0,0,0,0,0,0,9.97685552,,,,,,,,5352,771.494
2016,0,0,0,1,0,0,0,0,0,0,9.97682072,,,,,,,,5352,771.494
2016,0,0,0,1,0,0,0,0,0,0,,,2.625,,,83.49,,,5498,771.494
2016,0,0,0,1,0,0,0,0,0,0,9.97682072,0.0849,2.85,,0,97.85,802,0.02807,5500,771.494
2016,0,0,0,1,0,0,0,0,0,0,9.97683705,,2.66,,,,,0.02847,5461,771.494
2016,0,0,0,1,0,0,0,0,0,0,9.97683018,,,,,,,,5352,771.494
2016,0,0,0,1,0,0,0,0,0,0,9.97683705,0.0849,2.89,,0,97.85,802,0.02847,5500,771.494
2016,0,0,0,1,0,0,0,0,0,0,13.52252364,,,,,,,,5368.85,454.626
2016,0,0,0,1,0,0,0,0,0,0,13.52252364,0.1063,2.11,,0,42.82,652,0.02369,5338,454.626
2016,0,0,0,1,0,0,0,0,0,0,13.5225106,0.114,4.15,,0,186.72,943,0.0234,5659,454.626
2016,0,0,0,1,0,0,0,0,0,0,13.52251625,,,,,,,,5368.85,454.626
2016,0,0,0,1,0,0,0,0,0,0,13.5225106,,2.12,,,,,0.0234,5427,454.626
2016,0,0,0,1,0,0,0,0,0,0,13.522604,0.108,4.2,,0,,909,0.026,5545,454.626
2016,0,0,0,1,0,0,0,0,0,0,13.5225106,0.114,4.15,,0,186.72,943,0.0234,5659,454.626
2016,0,0,0,1,0,0,0,0,0,0,13.5225106,0.114,4.15,,0,186.72,943,0.0234,5659,454.626
2016,0,0,0,1,0,0,0,0,0,0,13.52252066,,,,,,,,5368.85,454.626
2016,0,0,0,1,0,0,0,0,0,0,,,2.092,,,43.92,,,5391,454.626
2016,0,0,0,1,0,0,0,0,0,0,,,3.154,,,4.98,,,5881,582.828
2016,0,0,0,1,0,0,0,0,0,0,134.2519,0.52,2.59,,0,,356,0.02534,6010,582.828
2016,0,0,0,1,0,0,0,0,0,0,134.2520474,0.512,3.43,,0,5.63,393,0.0262,5818,582.828
2016,0,0,0,1,0,0,0,0,0,0,134.2527298,,3.38,,,,,0.02683,5886,582.828
2016,0,0,0,1,0,0,0,0,0,0,134.251054,,,,,,,,6022.29,582.828
2016,0,0,0,1,0,0,0,0,0,0,134.2520474,,,,,,,,6022.29,582.828
2016,0,0,0,1,0,0,0,0,0,0,134.2527298,0.4971,2.42,,0,3.15,340,0.02683,5973,582.828
2016,0,0,0,1,0,0,0,0,0,0,134.2527298,0.4971,2.42,,0,3.15,340,0.02683,5973,582.828
2016,0,0,0,1,0,0,0,0,0,0,134.2522154,,,,,,,,6022.29,582.828
2016,0,0,0,1,0,0,0,0,0,0,134.2527298,0.4971,2.42,,0,3.15,340,0.02683,5973,582.828
2016,0,0,0,1,0,0,0,0,0,0,99.747622,,4.13,,,,,0.03695,5840,1027.8
2016,0,0,0,1,0,0,0,0,0,0,99.7468804,,,,,,,,5598,1027.8
2016,0,0,0,1,0,0,0,0,0,0,99.747622,0.3907,3.93,,0,5.55,391,0.03695,5620,1027.8
2016,0,0,0,1,0,0,0,0,0,0,99.7469,0.404,4.7,,0,,425,0.0365,5638,1027.8
2016,0,0,0,1,0,0,0,0,0,0,99.7468804,0.3907,3.94,,0,5.55,391,0.03701,5620,1027.8
2016,0,0,0,1,0,0,0,0,0,0,99.747622,0.3907,3.93,,0,5.55,391,0.03695,5620,1027.8
2016,0,0,0,1,0,0,0,0,0,0,99.74687668,,,,,,,,5598,1027.8
2016,0,0,0,1,0,0,0,0,0,0,,,5.558,,,10.97,,,5604,1027.8
2016,0,0,0,1,0,0,0,0,0,0,99.747622,0.3907,3.93,,0,5.55,391,0.03695,5620,1027.8
2016,0,0,0,1,0,0,0,0,0,0,99.74707382,,,,,,,,5598,1027.8
2016,0,0,0,1,0,0,0,0,0,0,13.22713379,0.0933,1.86,,0,27,581,0.02707,5080,568.546
2016,0,0,0,1,0,0,0,0,0,0,13.22713379,,2.35,,,,,0.02707,5178,568.546
2016,0,0,0,1,0,0,0,0,0,0,13.22713208,,,,,,,,,568.546
2016,0,0,0,1,0,0,0,0,0,0,13.22711406,,,,,,,,,568.546
2016,0,0,0,1,0,0,0,0,0,0,13.227123,0.1,2.42,,0,,649,0.0277,5203,568.546
2016,0,0,0,1,0,0,0,0,0,0,13.22714056,0.1027,2.22,,0,39.1,638,0.02542,5180,568.546
2016,0,0,0,1,0,0,0,0,0,0,13.22713379,0.0933,1.86,,0,27,581,0.02707,5080,568.546
2016,0,0,0,1,0,0,0,0,0,0,13.22713379,0.0933,1.86,,0,27,581,0.02707,5080,568.546
2016,0,0,0,1,0,0,0,0,0,0,13.22714056,,,,,,,,,568.546
2016,0,0,0,1,0,0,0,0,0,0,198.7106251,0.6253,3.56,,0,1.05,258,0.0408,5180,568.546
2016,0,0,0,1,0,0,0,0,0,0,198.7107675,,,,,,,,,568.546
2016,0,0,0,1,0,0,0,0,0,0,198.7112502,0.568,2.86,,0,0.73,236,0.04173,5080,568.546
2016,0,0,0,1,0,0,0,0,0,0,198.7103861,,,,,,,,,568.546
2016,0,0,0,1,0,0,0,0,0,0,198.7112502,0.568,2.86,,0,0.73,236,0.04173,5080,568.546
2016,0,0,0,1,0,0,0,0,0,0,198.7106251,,,,,,,,,568.546
2016,0,0,0,1,0,0,0,0,0,0,198.7112502,,3.65,,,,,0.04173,5178,568.546
2016,0,0,0,1,0,0,0,0,0,0,198.7112502,0.568,2.86,,0,0.73,236,0.04173,5080,568.546
2016,0,0,0,1,0,0,0,0,0,0,3.69298623,0.0389,1.74,,0,72.66,745,0.02787,4402,290.324
2016,0,0,0,1,0,0,0,0,0,0,3.69298042,,,,,,,,4442,290.324
2016,0,0,0,1,0,0,0,0,0,0,,,2.081,,,103.91,,,4399,290.324
2016,0,0,0,1,0,0,0,0,0,0,3.69298373,0.0388,1.61,,0,73.98,748,0.02552,4397,290.324
2016,0,0,0,1,0,0,0,0,0,0,3.69298236,,,,,,,,4442,290.324
2016,0,0,0,1,0,0,0,0,0,0,3.69298623,,,,,,,,4442,290.324
2016,0,0,0,1,0,0,0,0,0,0,3.69298373,0.0388,1.61,,0,73.98,748,0.02552,4397,290.324
2016,0,0,0,1,0,0,0,0,0,0,3.692988,0.04,1.62,,0,,767,0.0248,4495,290.324
2016,0,0,0,1,0,0,0,0,0,0,3.69298373,,2,,,,,0.02552,4598,290.324
2016,0,0,0,1,0,0,0,0,0,0,3.69298373,0.0388,1.61,,0,73.98,748,0.02552,4397,290.324
2016,0,0,0,1,0,0,0,0,0,0,5.70940492,0.0518,1.42,,0,41.51,647,0.02247,4397,290.324
2016,0,0,0,1,0,0,0,0,0,0,5.70940492,0.0518,1.42,,0,41.51,647,0.02247,4397,290.324
2016,0,0,0,1,0,0,0,0,0,0,5.70940795,0.052,1.51,,0,40.66,644,0.02419,4402,290.324
2016,0,0,0,1,0,0,0,0,0,0,5.70940492,0.0518,1.42,,0,41.51,647,0.02247,4397,290.324
2016,0,0,0,1,0,0,0,0,0,0,5.70940795,,,,,,,,4442,290.324
2016,0,0,0,1,0,0,0,0,0,0,5.70940744,,,,,,,,4442,290.324
2016,0,0,0,1,0,0,0,0,0,0,,,1.805,,,58.15,,,4399,290.324
2016,0,0,0,1,0,0,0,0,0,0,5.70940492,,1.69,,,,,0.02247,4598,290.324
2016,0,0,0,1,0,0,0,0,0,0,5.70940397,,,,,,,,4442,290.324
2016,0,0,0,1,0,0,0,0,0,0,34.1732156,,,,,,,,5216.22,390.354
2016,0,0,0,1,0,0,0,0,0,0,34.1731714,,2.07,,,,,0.02261,5214,390.354
2016,0,0,0,1,0,0,0,0,0,0,34.1731714,0.1943,2.35,,0,17.55,522,0.02261,5346,390.354
2016,0,0,0,1,0,0,0,0,0,0,,,2.231,,,10.17,,,5243,390.354
2016,0,0,0,1,0,0,0,0,0,0,34.1731714,0.1943,2.35,,0,17.55,522,0.02261,5346,390.354
2016,0,0,0,1,0,0,0,0,0,0,34.17319689,,,,,,,,5216.22,390.354
2016,0,0,0,1,0,0,0,0,0,0,34.1732156,0.2027,2.37,,0,11.09,465,0.02604,5201,390.354
2016,0,0,0,1,0,0,0,0,0,0,34.17314028,,,,,,,,5216.22,390.354
2016,0,0,0,1,0,0,0,0,0,0,34.17325,0.191,2.3,,0,,489,0.02535,5284,390.354
2016,0,0,0,1,0,0,0,0,0,0,34.1731714,0.1943,2.35,,0,17.55,522,0.02261,5346,390.354
2016,0,0,0,1,0,0,0,0,0,0,1.6829346,0.0261,1.16,,0,972.56,1424,0.01119,5346,390.354
2016,0,0,0,1,0,0,0,0,0,0,1.6829346,0.0261,1.16,,0,972.56,1424,0.01119,5346,390.354
2016,0,0,0,1,0,0,0,0,0,0,1.68293461,,,,,,,,5216.22,390.354
2016,0,0,0,1,0,0,0,0,0,0,1.6829346,0.0261,1.16,,0,972.56,1424,0.01119,5346,390.354
2016,0,0,0,1,0,0,0,0,0,0,1.6829346,,0.99,,,,,0.01119,5214,390.354
2016,0,0,0,1,0,0,0,0,0,0,,,0.994,,,564.58,,,5243,390.354
2016,0,0,0,1,0,0,0,0,0,0,1.68293461,0.0272,1.06,,0,615.67,1270,0.01161,5201,390.354
2016,0,0,0,1,0,0,0,0,0,0,1.68293776,,,,,,,,5216.22,390.354
2014,1,0,0,1,0,0,0,0,0,0,2.58663808,0.0357,1.6,,0,742.57,1331,0.01517,5802,400.907
2014,1,0,0,1,0,0,0,0,0,0,2.58663808,,1.57,,,,,0.01517,5792,400.907
2014,1,0,0,1,0,0,0,0,0,0,2.58663808,0.0357,1.6,,0,742.57,1331,0.01517,5802,400.907
2014,1,0,0,1,0,0,0,0,0,0,2.58664,,1.48,3.51,,,,0.0138,5779,400.907
2014,1,0,0,1,0,0,0,0,0,0,2.58663952,,,,,,,,5843,400.907
2014,1,0,0,1,0,0,0,0,0,0,2.58664041,,,,,,,,5843,400.907
2014,1,0,0,1,0,0,0,0,0,0,2.58664125,,,,,,,,5843,400.907
2014,1,0,0,1,0,0,0,0,0,0,,,1.468,,,767.96,,,5773,400.907
2014,1,0,0,1,0,0,0,0,0,0,2.5866272,0.036,1.64,,0,,1329,0.01537,5780,400.907
2014,1,0,0,1,0,0,0,0,0,0,2.58663808,0.0357,1.6,,0,742.57,1331,0.01517,5802,400.907
2014,1,0,0,1,0,0,0,0,0,0,2.58663952,0.0356,1.44,,0,735.48,1328,0.01361,5780,400.907
2014,1,0,0,0,0,0,0,0,0,0,789,,,344,,,,,5779,400.907
2016,0,0,0,1,0,0,0,0,0,0,16.736525,0.139,2.609,,0.34,,,0.0337,4290,331.545
2016,0,0,0,1,0,0,0,0,0,0,16.73652231,,2.77,,,,,0.03761,4511,331.545
2016,0,0,0,1,0,0,0,0,0,0,16.73650543,,,,,,,,4299.97,331.545
2016,0,0,0,1,0,0,0,0,0,0,16.73652231,0.1139,2.94,,0,15.95,510,0.03761,4608,331.545
2016,0,0,0,1,0,0,0,0,0,0,16.736955,0.111,2.4,,0,,473,0.036,4562,331.545
2016,0,0,0,1,0,0,0,0,0,0,16.73652231,0.1139,2.94,,0,15.95,510,0.03761,4608,331.545
2016,0,0,0,1,0,0,0,0,0,0,16.73652231,0.1139,2.94,,0,15.95,510,0.03761,4608,331.545
2016,0,0,0,1,0,0,0,0,0,0,16.7364755,0.1107,2.73,,0,10.99,464,0.03828,4334,331.545
2016,0,0,0,1,0,0,0,0,0,0,16.7364755,,,,,,,,4299.97,331.545
2016,0,0,0,1,0,0,0,0,0,0,,,2.737,,,11.11,,,4336,331.545
2016,0,0,0,1,0,0,0,0,0,0,9.59075189,,,,,,,,5513.7,338.522
2016,0,0,0,1,0,0,0,0,0,0,,,1.937,,,82.77,,,5517,338.522
2016,0,0,0,1,0,0,0,0,0,0,9.59070716,0.0827,4.28,,0,329.34,1086,0.02343,5476,338.522
2016,0,0,0,1,0,0,0,0,0,0,9.59068637,,,,,,,,5513.7,338.522
2016,0,0,0,1,0,0,0,0,0,0,9.59068586,,,,,,,,5513.7,338.522
2016,0,0,0,1,0,0,0,0,0,0,9.59068586,0.0827,3.93,,0,329.34,1087,0.0215,5476,338.522
2016,0,0,0,1,0,0,0,0,0,0,9.59070716,0.0827,4.28,,0,329.34,1086,0.02343,5476,338.522
2016,0,0,0,1,0,0,0,0,0,0,9.590633,0.089,4.77,,0,,1088,0.02478,5541,338.522
2016,0,0,0,1,0,0,0,0,0,0,9.59070716,,2.13,,,,,0.02343,5431,338.522
2016,0,0,0,1,0,0,0,0,0,0,9.59070716,0.0827,4.28,,0,329.34,1086,0.02343,5476,338.522
2016,0,0,0,1,0,0,0,0,0,0,7.03932553,0.0733,4.29,,0,301.7,1063,0.03478,6137,1198.03
2016,0,0,0,1,0,0,0,0,0,0,7.03932553,0.0733,4.29,,0,301.7,1063,0.03478,6137,1198.03
2016,0,0,0,1,0,0,0,0,0,0,7.03932553,0.0733,4.29,,0,301.7,1063,0.03478,6137,1198.03
2016,0,0,0,1,0,0,0,0,0,0,,,4.405,,,266.51,,,5846,1198.03
2016,0,0,0,1,0,0,0,0,0,0,7.039324,0.073,4.1,,0,,1050,0.03375,6103,1198.03
2016,0,0,0,1,0,0,0,0,0,0,7.03932553,,4.65,,,,,0.03478,6146,1198.03
2016,0,0,0,1,0,0,0,0,0,0,7.03937093,,,,,,,,5960,1198.03
2016,0,0,0,1,0,0,0,0,0,0,7.03932913,,,,,,,,5960,1198.03
2016,0,0,0,1,0,0,0,0,0,0,7.03932913,0.0734,4.67,,0,298.33,1060,0.03447,5846,1198.03
2016,0,0,0,1,0,0,0,0,0,0,49.6075771,,,,,,,,5200.66,328.52
2016,0,0,0,1,0,0,0,0,0,0,49.6075771,0.2508,2.12,,0,6.17,402,0.02513,5187,328.52
2016,0,0,0,1,0,0,0,0,0,0,49.60777992,,,,,,,,5200.66,328.52
2016,0,0,0,1,0,0,0,0,0,0,49.60805,0.243,2.4,,0,,421,0.0268,5226,328.52
2016,0,0,0,1,0,0,0,0,0,0,49.6077331,0.2351,1.84,,0,6.42,406,0.02276,5180,328.52
2016,0,0,0,1,0,0,0,0,0,0,49.6077331,0.2351,1.84,,0,6.42,406,0.02276,5180,328.52
2016,0,0,0,1,0,0,0,0,0,0,,,2.403,,,7.89,,,5181,328.52
2016,0,0,0,1,0,0,0,0,0,0,49.6077331,,1.96,,,,,0.02276,5213,328.52
2016,0,0,0,1,0,0,0,0,0,0,49.6077331,0.2351,1.84,,0,6.42,406,0.02276,5180,328.52
2016,0,0,0,1,0,0,0,0,0,0,4.194525,0.041,1.28,,0,,585,0.0237,3823,134.311
2016,0,0,0,1,0,0,0,0,0,0,4.19449651,0.0395,1.44,,0,19.17,534,0.02939,3584,134.311
2016,0,0,0,1,0,0,0,0,0,0,4.19449651,0.0395,1.44,,0,19.17,534,0.02939,3584,134.311
2016,0,0,0,1,0,0,0,0,0,0,4.19449651,,1.57,,,,,0.02939,3687,134.311
2016,0,0,0,1,0,0,0,0,0,0,4.19449687,,,,,,,,3609,134.311
2016,0,0,0,1,0,0,0,0,0,0,4.19450074,,,,,,,,3609,134.311
2016,0,0,0,1,0,0,0,0,0,0,,,1.635,,,28.51,,,3705,134.311
2016,0,0,0,1,0,0,0,0,0,0,4.19449651,0.0395,1.44,,0,19.17,534,0.02939,3584,134.311
2016,0,0,0,1,0,0,0,0,0,0,4.19449687,0.0419,1.57,,0,26.2,577,0.02752,3706,134.311
2016,0,0,0,1,0,0,0,0,0,0,4.19450462,,,,,,,,3609,134.311
2016,0,0,0,1,0,0,0,0,0,0,1.9703213,0.027,1.5,,0,,1042,0.0209,4765,426.088
2016,0,0,0,1,0,0,0,0,0,0,1.9703402,0.0303,3.97,,0,1540.07,1599,0.02178,4883,426.088
2016,0,0,0,1,0,0,0,0,0,0,1.97034246,,1.48,,,,,0.01841,4897,426.088
2016,0,0,0,1,0,0,0,0,0,0,1.97034246,0.0303,3.35,,0,1540.07,1598,0.01841,4883,426.088
2016,0,0,0,1,0,0,0,0,0,0,,,1.891,,,328.7,,,4801,426.088
2016,0,0,0,1,0,0,0,0,0,0,1.97034447,,,,,,,,4783.72,426.088
2016,0,0,0,1,0,0,0,0,0,0,1.97034055,,,,,,,,4783.72,426.088
2016,0,0,0,1,0,0,0,0,0,0,1.97034246,0.0303,3.35,,0,1540.07,1598,0.01841,4883,426.088
2016,0,0,0,1,0,0,0,0,0,0,1.9703402,,,,,,,,4783.72,426.088
2016,0,0,0,1,0,0,0,0,0,0,1.97034246,0.0303,3.35,,0,1540.07,1598,0.01841,4883,426.088
2016,0,0,0,1,0,0,0,0,0,0,105.9564148,0.4209,3.81,,0,2.54,322,0.04388,5308,1012.41
2016,0,0,0,1,0,0,0,0,0,0,105.9566199,,,,,,,,4960,1012.41
2016,0,0,0,1,0,0,0,0,0,0,105.9566815,0.4217,3.79,,0,2.59,324,0.0434,5327,1012.41
2016,0,0,0,1,0,0,0,0,0,0,105.9564148,0.4209,3.81,,0,2.54,322,0.04388,5308,1012.41
2016,0,0,0,1,0,0,0,0,0,0,105.9577,0.413,3.74,,0,,310,0.0466,5273,1012.41
2016,0,0,0,1,0,0,0,0,0,0,105.9564148,,3.96,,,,,0.04388,5232,1012.41
2016,0,0,0,1,0,0,0,0,0,0,,,3.844,,,2.66,,,5321,1012.41
2016,0,0,0,1,0,0,0,0,0,0,105.9567331,,,,,,,,4960,1012.41
2016,0,0,0,1,0,0,0,0,0,0,105.9564148,0.4209,3.81,,0,2.54,322,0.04388,5308,1012.41
2016,0,0,0,1,0,0,0,0,0,0,105.9566815,,,,,,,,4960,1012.41
2016,0,0,0,1,0,0,0,0,0,0,26.85328322,0.162,2.76,,0,20.77,544,0.02913,5329,568.751
2016,0,0,0,1,0,0,0,0,0,0,26.85328322,0.162,2.76,,0,20.77,544,0.02913,5329,568.751
2016,0,0,0,1,0,0,0,0,0,0,26.85328322,,2.62,,,,,0.02913,5315,568.751
2016,0,0,0,1,0,0,0,0,0,0,26.85330872,,,,,,,,5180.95,568.751
2016,0,0,0,1,0,0,0,0,0,0,26.85323647,,,,,,,,5180.95,568.751
2016,0,0,0,1,0,0,0,0,0,0,26.85323647,0.162,2.65,,0,20.77,544,0.0279,5329,568.751
2016,0,0,0,1,0,0,0,0,0,0,26.85338785,,,,,,,,5180.95,568.751
2016,0,0,0,1,0,0,0,0,0,0,26.85328322,0.162,2.76,,0,20.77,544,0.02913,5329,568.751
2016,0,0,0,1,0,0,0,0,0,0,26.85336,0.163,2.6,,0,,535,0.0278,5311,568.751
2016,0,0,0,1,0,0,0,0,0,0,,,2.17,,,13.96,,,5324,568.751
2016,0,0,0,1,0,0,0,0,0,0,49.6221509,0.2682,2.75,,0,19.89,539,0.02468,6264,682.522
2016,0,0,0,1,0,0,0,0,0,0,49.6221509,0.2682,2.75,,0,19.89,539,0.02468,6264,682.522
2016,0,0,0,1,0,0,0,0,0,0,49.6220669,0.2726,3.33,,0,20.99,546,0.02579,5938,682.522
2016,0,0,0,1,0,0,0,0,0,0,49.6220669,,,,,,,,6136.37,682.522
2016,0,0,0,1,0,0,0,0,0,0,49.62473,0.275,2.4,,0,,542,0.02091,6272,682.522
2016,0,0,0,1,0,0,0,0,0,0,49.62206499,,,,,,,,6136.37,682.522
2016,0,0,0,1,0,0,0,0,0,0,49.6221509,,2.99,,,,,0.02468,6002,682.522
2016,0,0,0,1,0,0,0,0,0,0,49.6221509,0.2682,2.75,,0,19.89,539,0.02468,6264,682.522
2016,0,0,0,1,0,0,0,0,0,0,8.0880135,0.0743,2.51,,0,68.34,733,0.03034,5201,576.503
2016,0,0,0,1,0,0,0,0,0,0,8.08801663,,,,,,,,5186.7,576.503
2016,0,0,0,1,0,0,0,0,0,0,8.08801581,,,,,,,,5186.7,576.503
2016,0,0,0,1,0,0,0,0,0,0,8.08801663,0.0753,2.94,,0,92.93,792,0.03077,5269,576.503
2016,0,0,0,1,0,0,0,0,0,0,8.088034,0.074,2.4,,0,,708,0.031,5171,576.503
2016,0,0,0,1,0,0,0,0,0,0,8.0880135,0.0743,2.51,,0,68.34,733,0.03034,5201,576.503
2016,0,0,0,1,0,0,0,0,0,0,8.0880135,,2.72,,,,,0.03034,5310,576.503
2016,0,0,0,1,0,0,0,0,0,0,8.0880135,0.0743,2.51,,0,68.34,733,0.03034,5201,576.503
2016,0,0,0,1,0,0,0,0,0,0,8.088014,,,,,,,,5186.7,576.503
2016,0,0,0,1,0,0,0,0,0,0,,,2.681,,,77.84,,,5271,576.503
2014,1,0,0,1,0,0,0,0,0,0,1.54167655,0.0256,1.88,,0,1517.84,1592,0.01579,5533,350.315
2014,1,0,0,1,0,0,0,0,0,0,,,1.581,,,1107.39,,,5567,350.315
2014,1,0,0,1,0,0,0,0,0,0,1.54167663,,2.11,,,,,0.0188,5571,350.315
2014,1,0,0,1,0,0,0,0,0,0,1.54167548,,,,,,,,5506,350.315
2014,1,0,0,1,0,0,0,0,0,0,1.5416829,0.026,1.98,,0,,1597,0.0163,5538,350.315
2014,1,0,0,1,0,0,0,0,0,0,1.54167663,0.026,1.82,,0,1007.55,1437,0.0188,5580,350.315
2014,1,0,0,1,0,0,0,0,0,0,1.54167663,,,,,,,,5506,350.315
2014,1,0,0,1,0,0,0,0,0,0,1.54168,,1.99,3.55,,,,0.01638,5539,350.315
2014,1,0,0,1,0,0,0,0,0,0,1.54167663,0.026,1.82,,0,1007.55,1437,0.0188,5580,350.315
2014,1,0,0,1,0,0,0,0,0,0,1.54167663,0.026,1.82,,0,1007.55,1437,0.0188,5580,350.315
2014,1,0,0,1,0,0,0,0,0,0,1.54167655,,,,,,,,5506,350.315
2016,0,0,0,1,0,0,0,0,0,0,,,2.641,,,170.14,,,5831,961.468
2016,0,0,0,1,0,0,0,0,0,0,11.55102504,0.0974,2.05,,0,79.35,761,0.02253,5897,961.468
2016,0,0,0,1,0,0,0,0,0,0,11.55099376,,,,,,,,5791.45,961.468
2016,0,0,0,1,0,0,0,0,0,0,11.55102504,0.0974,2.05,,0,79.35,761,0.02253,5897,961.468
2016,0,0,0,1,0,0,0,0,0,0,11.55103848,,,,,,,,5791.45,961.468
2016,0,0,0,1,0,0,0,0,0,0,11.55102504,0.0974,2.05,,0,79.35,761,0.02253,5897,961.468
2016,0,0,0,1,0,0,0,0,0,0,11.551282,0.101,2.15,,0,,785,0.02166,5934,961.468
2016,0,0,0,1,0,0,0,0,0,0,11.55102504,,2.67,,,,,0.02253,5935,961.468
2016,0,0,0,1,0,0,0,0,0,0,11.55102554,,,,,,,,5791.45,961.468
2016,0,0,0,1,0,0,0,0,0,0,11.55103848,0.1005,2.17,,0,120.76,845,0.01879,5907,961.468
2016,0,0,0,1,0,0,0,0,0,0,,,2.217,,,337.47,,,5980,878.082
2016,0,0,0,1,0,0,0,0,0,0,4.46975774,0.0535,2.27,,0,350.69,1104,0.0223,5988,878.082
2016,0,0,0,1,0,0,0,0,0,0,4.46975774,0.0535,2.27,,0,350.69,1104,0.0223,5988,878.082
2016,0,0,0,1,0,0,0,0,0,0,4.46975774,0.0535,2.27,,0,350.69,1104,0.0223,5988,878.082
2016,0,0,0,1,0,0,0,0,0,0,4.46976519,,,,,,,,5633.52,878.082
